"Feature","AvgWeight","CancerType"
"plasmablast_Blood",-0.0044260403076847,"Lung Cancer"
"mature NK T cell_Vasculature",-0.00443906998765698,"Lung Cancer"
"mast cell_Lymph Node",-0.00453818701311658,"Lung Cancer"
"CD4 positive alpha beta T cell_Large Intestine",-0.0045468682497186,"Lung Cancer"
"naive thymus derived CD4 positive alpha beta T cell_Spleen",-0.00458060971235745,"Lung Cancer"
"T cell_Vasculature",-0.00458352204693699,"Lung Cancer"
"epithelial cell_Uterus",-0.00468045848026567,"Lung Cancer"
"epithelial cell of uterus_Uterus",-0.00470755056885322,"Lung Cancer"
"muscle cell_Skin",-0.00470858634221657,"Lung Cancer"
"salivary gland cell_Salivary Gland",-0.00470991739990431,"Lung Cancer"
"basal cell_Trachea",-0.00478025816221263,"Lung Cancer"
"plasma cell_Thymus",-0.00480705402014653,"Lung Cancer"
"plasma cell_Mammary",-0.00481327604442278,"Lung Cancer"
"CD141 positive myeloid dendritic cell_Skin",-0.00486715622323284,"Lung Cancer"
"adventitial cell_Salivary Gland",-0.00490951925996878,"Lung Cancer"
"erythroid progenitor cell_Bone Marrow",-0.00494054531783223,"Lung Cancer"
"eye photoreceptor cell_Eye",-0.00507126780593557,"Lung Cancer"
"endothelial cell of artery_Mammary",-0.00510331940311237,"Lung Cancer"
"intermediate monocyte_Lung",-0.00533306179809733,"Lung Cancer"
"mast cell_Small Intestine",-0.00539392186979007,"Lung Cancer"
"monocyte_Bone Marrow",-0.00548979656509398,"Lung Cancer"
"macrophage_Lymph Node",-0.00556053928395635,"Lung Cancer"
"non classical monocyte_Lymph Node",-0.00560763293213896,"Lung Cancer"
"neutrophil_Salivary Gland",-0.00563676218709058,"Lung Cancer"
"vascular associated smooth muscle cell_Mammary",-0.00567907584129878,"Lung Cancer"
"smooth muscle cell_Skin",-0.00608314201597022,"Lung Cancer"
"macrophage_Eye",-0.00608846182045237,"Lung Cancer"
"DN4 thymocyte_Thymus",-0.00610622078297173,"Lung Cancer"
"erythrocyte_Bone Marrow",-0.00615752171873735,"Lung Cancer"
"pericyte_Salivary Gland",-0.00617972167583946,"Lung Cancer"
"B cell_Eye",-0.00622157554810417,"Lung Cancer"
"erythroid lineage cell_Eye",-0.00631430478866844,"Lung Cancer"
"melanocyte_Skin",-0.00654540783605985,"Lung Cancer"
"macrophage_Trachea",-0.00655988047012071,"Lung Cancer"
"regulatory T cell_Skin",-0.00667649878382186,"Lung Cancer"
"vein endothelial cell_Bladder",-0.00685064295487401,"Lung Cancer"
"endothelial cell_Vasculature",-0.00698008477847864,"Lung Cancer"
"radial glial cell_Eye",-0.00757318714354082,"Lung Cancer"
"fast muscle cell_Muscle",-0.00767789774638859,"Lung Cancer"
"leukocyte_Uterus",-0.00796706133809888,"Lung Cancer"
"T cell_Pancreas",-0.00821153147695898,"Lung Cancer"
"endothelial cell of artery_Tongue",-0.00855254879612946,"Lung Cancer"
"mast cell_Prostate",-0.00938672137671725,"Lung Cancer"
"CD4 positive alpha beta T cell_Small Intestine",-0.0103768487248336,"Lung Cancer"
"plasma cell_Blood",-0.0119049441330695,"Lung Cancer"
"basophil_Blood",0.00829721248578649,"Breast Cancer"
"mature NK T cell_Liver",0.00742658771817464,"Breast Cancer"
"macrophage_Liver",0.00742231282816535,"Breast Cancer"
"innate lymphoid cell_Spleen",0.00700889770636499,"Breast Cancer"
"B cell_Kidney",0.00646891300914168,"Breast Cancer"
"plasma cell_Fat",0.00616857040964499,"Breast Cancer"
"paneth cell of epithelium of small intestine_Small Intestine",0.00576649126148954,"Breast Cancer"
"neutrophil_Liver",0.00576354874067611,"Breast Cancer"
"innate lymphoid cell_Lymph Node",0.00547140087830471,"Breast Cancer"
"luminal cell of prostate epithelium_Prostate",0.00546199891982186,"Breast Cancer"
"endothelial cell_Prostate",0.00546073221398539,"Breast Cancer"
"mature NK T cell_Mammary",0.00532835989416083,"Breast Cancer"
"memory B cell_Blood",0.00500515971045627,"Breast Cancer"
"goblet cell_Trachea",0.00495906054573789,"Breast Cancer"
"macrophage_Kidney",0.0048920386781187,"Breast Cancer"
"intestinal tuft cell_Small Intestine",0.0046705323302781,"Breast Cancer"
"monocyte_Liver",0.00463833623674173,"Breast Cancer"
"basophil_Lung",0.00457247547271568,"Breast Cancer"
"endothelial cell_Liver",0.00456104240598906,"Breast Cancer"
"kidney epithelial cell_Kidney",0.00454739222978365,"Breast Cancer"
"radial glial cell_Eye",0.00451157335234121,"Breast Cancer"
"fibroblast_Prostate",0.00448354744518138,"Breast Cancer"
"pancreatic A cell_Pancreas",0.00447317509038765,"Breast Cancer"
"memory B cell_Spleen",0.00444919452428512,"Breast Cancer"
"club cell_Lung",0.00438646762497441,"Breast Cancer"
"melanocyte_Skin",0.00433381420429348,"Breast Cancer"
"dendritic cell_Lung",0.0040984713053378,"Breast Cancer"
"erythrocyte_Vasculature",0.00402007489354881,"Breast Cancer"
"monocyte_Small Intestine",0.00400616924726002,"Breast Cancer"
"regulatory T cell_Lymph Node",0.00397110058326578,"Breast Cancer"
"pulmonary ionocyte_Lung",0.00383462542996131,"Breast Cancer"
"platelet_Spleen",0.0038254828309506,"Breast Cancer"
"erythrocyte_Blood",0.00382386605247964,"Breast Cancer"
"CD141 positive myeloid dendritic cell_Lymph Node",0.00381521200093826,"Breast Cancer"
"CD8 positive alpha beta memory T cell_Spleen",0.00363509993610894,"Breast Cancer"
"mature NK T cell_Kidney",0.00359564888124839,"Breast Cancer"
"Mueller cell_Eye",0.00339966226882086,"Breast Cancer"
"mature NK T cell_Pancreas",0.00339778367326362,"Breast Cancer"
"memory B cell_Skin",0.00332680478851118,"Breast Cancer"
"plasma cell_Vasculature",0.00331572292370296,"Breast Cancer"
"type I pneumocyte_Lung",0.00324084917492374,"Breast Cancer"
"pericyte_Uterus",0.00317802537334155,"Breast Cancer"
"Schwann cell_Tongue",0.00317073582355991,"Breast Cancer"
"endothelial cell_Skin",0.00313734050535706,"Breast Cancer"
"memory B cell_Thymus",0.0031328828969657,"Breast Cancer"
"CD1c positive myeloid dendritic cell_Lymph Node",0.00312536696103918,"Breast Cancer"
"erythroid lineage cell_Eye",0.00312498188612462,"Breast Cancer"
"mature NK T cell_Lymph Node",0.00312261606697551,"Breast Cancer"
"plasma cell_Mammary",0.0031160246258733,"Breast Cancer"
"hematopoietic stem cell_Bone Marrow",0.00309738121713173,"Breast Cancer"
"fibroblast of cardiac tissue_Heart",0.00309536438352241,"Breast Cancer"
"memory B cell_Lymph Node",0.00307221866525152,"Breast Cancer"
"endothelial cell of lymphatic vessel_Vasculature",0.00304212767255924,"Breast Cancer"
"mast cell_Fat",0.00303254131192641,"Breast Cancer"
"epithelial cell_Skin",0.00300213507787488,"Breast Cancer"
"B cell_Mammary",0.00285910640763722,"Breast Cancer"
"plasma cell_Pancreas",0.00285783981430089,"Breast Cancer"
"vascular associated smooth muscle cell_Lung",0.00270263862258826,"Breast Cancer"
"erythrocyte_Lymph Node",0.002702131938958,"Breast Cancer"
"skeletal muscle satellite stem cell_Muscle",0.00269360744811529,"Breast Cancer"
"monocyte_Salivary Gland",0.00266815267079617,"Breast Cancer"
"erythroid progenitor cell_Prostate",0.00261246885374019,"Breast Cancer"
"CD1c positive myeloid dendritic cell_Spleen",0.0026028823845338,"Breast Cancer"
"CD8 positive alpha beta cytotoxic T cell_Skin",0.00255563034709474,"Breast Cancer"
"CD8 positive alpha beta T cell_Bone Marrow",0.00251131027198115,"Breast Cancer"
"type I NK T cell_Lymph Node",0.002491428272909,"Breast Cancer"
"endothelial cell_Eye",0.00245954136513767,"Breast Cancer"
"mast cell_Skin",0.00243943303868161,"Breast Cancer"
"club cell_Prostate",0.00240219199700998,"Breast Cancer"
"mature NK T cell_Bone Marrow",0.002395165465093,"Breast Cancer"
"plasmacytoid dendritic cell_Lung",0.00239095707466368,"Breast Cancer"
"classical monocyte_Lung",0.00238282048287799,"Breast Cancer"
"myeloid cell_Prostate",0.00236634498037358,"Breast Cancer"
"classical monocyte_Blood",0.00232411182634035,"Breast Cancer"
"intestinal tuft cell_Large Intestine",0.00232199950669329,"Breast Cancer"
"neutrophil_Bone Marrow",0.00227732834827389,"Breast Cancer"
"plasma cell_Small Intestine",0.00225326567010559,"Breast Cancer"
"B cell_Lung",0.00217198136155029,"Breast Cancer"
"secretory cell_Trachea",0.00217053975463695,"Breast Cancer"
"endothelial cell of artery_Muscle",0.00216203566021289,"Breast Cancer"
"hematopoietic stem cell_Lymph Node",0.00215697826856142,"Breast Cancer"
"epithelial cell_Prostate",0.00212889212656711,"Breast Cancer"
"CD141 positive myeloid dendritic cell_Spleen",0.00212031466734075,"Breast Cancer"
"mature NK T cell_Fat",0.00210563587876731,"Breast Cancer"
"classical monocyte_Lymph Node",0.0020787795215797,"Breast Cancer"
"myofibroblast cell_Bladder",0.00207820385546625,"Breast Cancer"
"mature NK T cell_Spleen",0.00206294901502643,"Breast Cancer"
"monocyte_Blood",0.00205755320601765,"Breast Cancer"
"tracheal goblet cell_Trachea",0.00203862619906867,"Breast Cancer"
"leukocyte_Tongue",0.00199235203407202,"Breast Cancer"
"myeloid cell_Pancreas",0.00198703066855527,"Breast Cancer"
"intermediate monocyte_Spleen",0.00198518497944341,"Breast Cancer"
"leukocyte_Fat",0.00198342833062969,"Breast Cancer"
"plasma cell_Liver",0.00197963732514449,"Breast Cancer"
"pericyte_Vasculature",0.00195590591913262,"Breast Cancer"
"small intestine goblet cell_Small Intestine",0.00194138624482951,"Breast Cancer"
"mature NK T cell_Salivary Gland",0.00194099363178441,"Breast Cancer"
"CD8 positive alpha beta memory T cell_Lymph Node",0.00193829390908519,"Breast Cancer"
"T cell_Uterus",0.00192077947473855,"Breast Cancer"
"CD4 positive helper T cell_Skin",0.00192009127432932,"Breast Cancer"
"T cell_Muscle",0.00190296480250324,"Breast Cancer"
"naive B cell_Skin",0.0019008829410108,"Breast Cancer"
"naive B cell_Bone Marrow",0.00186128257233688,"Breast Cancer"
"monocyte_Large Intestine",0.00185603087468906,"Breast Cancer"
"stem cell_Eye",0.00184683446915215,"Breast Cancer"
"mast cell_Bladder",0.00184124967207565,"Breast Cancer"
"neutrophil_Lymph Node",0.00179990144730815,"Breast Cancer"
"vascular associated smooth muscle cell_Uterus",0.0017963843421094,"Breast Cancer"
"neutrophil_Prostate",0.00179453641208959,"Breast Cancer"
"CD4 positive alpha beta T cell_Lung",0.00177447658447492,"Breast Cancer"
"myeloid dendritic cell_Thymus",0.00176518123274788,"Breast Cancer"
"endothelial cell_Salivary Gland",0.00174395676840182,"Breast Cancer"
"mature NK T cell_Skin",0.0017287044424416,"Breast Cancer"
"naive B cell_Blood",0.00172553877061343,"Breast Cancer"
"macrophage_Thymus",0.00162412445975385,"Breast Cancer"
"pericyte_Salivary Gland",0.00162049960220669,"Breast Cancer"
"B cell_Thymus",0.00161797466809727,"Breast Cancer"
"endothelial cell_Uterus",0.00159314640701859,"Breast Cancer"
"mature NK T cell_Blood",0.00157219857685215,"Breast Cancer"
"keratocyte_Eye",0.00156268051306195,"Breast Cancer"
"adipocyte_Eye",0.00155259887734335,"Breast Cancer"
"fibroblast_Lung",0.00154022297527723,"Breast Cancer"
"granulocyte_Bone Marrow",0.00151710963580045,"Breast Cancer"
"T cell_Liver",0.00148509230409885,"Breast Cancer"
"endothelial cell_Spleen",0.0014744755986776,"Breast Cancer"
"mature conventional dendritic cell_Lymph Node",0.00145473007932983,"Breast Cancer"
"dendritic cell_Eye",0.00144639622722534,"Breast Cancer"
"liver dendritic cell_Liver",0.00141152325169291,"Breast Cancer"
"type I NK T cell_Blood",0.00141029202272724,"Breast Cancer"
"mature NK T cell_Thymus",0.00135032994940014,"Breast Cancer"
"hematopoietic stem cell_Blood",0.00128155780829234,"Breast Cancer"
"dendritic cell_Thymus",0.00127861052469371,"Breast Cancer"
"basal cell_Lung",0.00125698116659458,"Breast Cancer"
"basal cell_Trachea",0.00123040718023108,"Breast Cancer"
"regulatory T cell_Spleen",0.00120945327583849,"Breast Cancer"
"erythrocyte_Bone Marrow",0.00118399969377289,"Breast Cancer"
"plasma cell_Trachea",0.0011814896173152,"Breast Cancer"
"mature NK T cell_Lung",0.00117560109078293,"Breast Cancer"
"transit amplifying cell of small intestine_Small Intestine",0.0011635796710982,"Breast Cancer"
"mast cell_Eye",0.00114982219211895,"Breast Cancer"
"common myeloid progenitor_Blood",0.00114153002924273,"Breast Cancer"
"non classical monocyte_Blood",0.0011382095410364,"Breast Cancer"
"erythrocyte_Thymus",0.00111818362953981,"Breast Cancer"
"pericyte_Tongue",0.00107836561860234,"Breast Cancer"
"plasma cell_Lung",0.00107339491525094,"Breast Cancer"
"CD141 positive myeloid dendritic cell_Blood",0.00106883170227926,"Breast Cancer"
"Langerhans cell_Skin",0.00106827785892713,"Breast Cancer"
"macrophage_Salivary Gland",0.00106729275076343,"Breast Cancer"
"mature NK T cell_Uterus",0.00105794190906282,"Breast Cancer"
"naive thymus derived CD4 positive alpha beta T cell_Lymph Node",0.00103740977196205,"Breast Cancer"
"smooth muscle cell_Heart",0.000969439053339645,"Breast Cancer"
"fibroblast of breast_Mammary",0.000969055721399741,"Breast Cancer"
"pericyte_Muscle",0.000964643416362802,"Breast Cancer"
"B cell_Lymph Node",0.000963610587933502,"Breast Cancer"
"ciliated cell_Trachea",0.000952931843512623,"Breast Cancer"
"basal cell of prostate epithelium_Prostate",0.000924729499996094,"Breast Cancer"
"gut endothelial cell_Small Intestine",0.000914737193215361,"Breast Cancer"
"naive thymus derived CD4 positive alpha beta T cell_Blood",0.000887515899394279,"Breast Cancer"
"plasmacytoid dendritic cell_Lymph Node",0.000877055714160811,"Breast Cancer"
"naive thymus derived CD8 positive alpha beta T cell_Spleen",0.000873811683906345,"Breast Cancer"
"type II pneumocyte_Lung",0.000806672385773486,"Breast Cancer"
"respiratory goblet cell_Lung",0.000757143574957964,"Breast Cancer"
"naive B cell_Spleen",0.000754020248601915,"Breast Cancer"
"common myeloid progenitor_Bone Marrow",0.000750002979850859,"Breast Cancer"
"pancreatic PP cell_Pancreas",0.000748301826337079,"Breast Cancer"
"macrophage_Muscle",0.000744607728002727,"Breast Cancer"
"unknown_Heart",0.000742271559846175,"Breast Cancer"
"smooth muscle cell_Vasculature",0.000737490361511112,"Breast Cancer"
"plasma cell_Skin",0.000675564222459224,"Breast Cancer"
"mast cell_Pancreas",0.000675225348601217,"Breast Cancer"
"CD8 positive alpha beta cytokine secreting effector T cell_Blood",0.000665827653148711,"Breast Cancer"
"effector CD4 positive alpha beta T cell_Lung",0.000663409711745073,"Breast Cancer"
"ionocyte_Trachea",0.000662402670168115,"Breast Cancer"
"non classical monocyte_Lung",0.000654048206147004,"Breast Cancer"
"CD8 positive alpha beta T cell_Small Intestine",0.000638410995699971,"Breast Cancer"
"vein endothelial cell_Tongue",0.000631584139608741,"Breast Cancer"
"CD8 positive alpha beta T cell_Thymus",0.000613098738372626,"Breast Cancer"
"CD8 positive alpha beta memory T cell_Skin",0.000601617944717292,"Breast Cancer"
"pigmented ciliary epithelial cell_Eye",0.000589050436872969,"Breast Cancer"
"T cell_Fat",0.000578566203772559,"Breast Cancer"
"conjunctival epithelial cell_Eye",0.000577650172198108,"Breast Cancer"
"plasma cell_Eye",0.000536283858599813,"Breast Cancer"
"intestinal enteroendocrine cell_Large Intestine",0.000516249619159277,"Breast Cancer"
"vascular associated smooth muscle cell_Mammary",0.000505108548635225,"Breast Cancer"
"enterocyte of epithelium of small intestine_Small Intestine",0.000496392220655552,"Breast Cancer"
"stromal cell_Eye",0.000490427213720493,"Breast Cancer"
"myofibroblast cell_Fat",0.000489373459356219,"Breast Cancer"
"CD8 positive alpha beta T cell_Lung",0.00046780645501084,"Breast Cancer"
"CD8 positive alpha beta T cell_Spleen",0.000459270038352701,"Breast Cancer"
"T cell_Lymph Node",0.000450281966315665,"Breast Cancer"
"plasmacytoid dendritic cell_Bladder",0.000446378545850166,"Breast Cancer"
"classical monocyte_Spleen",0.000442402648455771,"Breast Cancer"
"basal cell_Salivary Gland",0.000434391923680509,"Breast Cancer"
"T cell_Pancreas",0.000425351538528557,"Breast Cancer"
"plasma cell_Bone Marrow",0.00042083530322509,"Breast Cancer"
"smooth muscle cell_Bladder",0.000410494811813922,"Breast Cancer"
"connective tissue cell_Trachea",0.000361616460604329,"Breast Cancer"
"CD1c positive myeloid dendritic cell_Skin",0.000358854498605222,"Breast Cancer"
"fibroblast_Fat",0.000348901457632769,"Breast Cancer"
"vein endothelial cell_Mammary",0.000342515543331337,"Breast Cancer"
"cardiac endothelial cell_Heart",0.000339983335420435,"Breast Cancer"
"endothelial cell of artery_Vasculature",0.000332069883518529,"Breast Cancer"
"smooth muscle cell_Prostate",0.000321270216319593,"Breast Cancer"
"serous cell of epithelium of bronchus_Lung",0.000315756377402814,"Breast Cancer"
"plasma cell_Salivary Gland",0.000288260051997841,"Breast Cancer"
"type I NK T cell_Spleen",0.000242949418832909,"Breast Cancer"
"naive B cell_Lymph Node",0.000242830919472561,"Breast Cancer"
"goblet cell_Small Intestine",0.000223283609705935,"Breast Cancer"
"mast cell_Mammary",0.000195312847404257,"Breast Cancer"
"endothelial cell of artery_Mammary",0.000157396922934207,"Breast Cancer"
"endothelial cell_Kidney",0.000157232640955528,"Breast Cancer"
"mature NK T cell_Muscle",0.000154471255845529,"Breast Cancer"
"stromal cell_Skin",0.000153820634006871,"Breast Cancer"
"endothelial cell of lymphatic vessel_Bladder",0.000151381258667372,"Breast Cancer"
"pericyte_Mammary",0.000100762867008295,"Breast Cancer"
"fibroblast_Eye",5.32101436635058e-05,"Breast Cancer"
"fibroblast_Uterus",2.54407856124748e-05,"Breast Cancer"
"pericyte_Lung",1.27063797825755e-05,"Breast Cancer"
"bronchial smooth muscle cell_Lung",8.58761198784514e-06,"Breast Cancer"
"fibroblast_Trachea",4.65993086362224e-06,"Breast Cancer"
"pancreatic ductal cell_Pancreas",-3.3544177228604e-05,"Breast Cancer"
"macrophage_Blood",-3.60488379166605e-05,"Breast Cancer"
"T cell_Blood",-4.54872602198289e-05,"Breast Cancer"
"naive thymus derived CD4 positive alpha beta T cell_Skin",-5.97115485599245e-05,"Breast Cancer"
"capillary endothelial cell_Muscle",-7.2508050150312e-05,"Breast Cancer"
"intermediate monocyte_Lung",-9.5808125166816e-05,"Breast Cancer"
"endothelial cell of lymphatic vessel_Mammary",-0.000114023706247037,"Breast Cancer"
"acinar cell of salivary gland_Salivary Gland",-0.000114118531254942,"Breast Cancer"
"mast cell_Muscle",-0.000121774992874671,"Breast Cancer"
"macrophage_Trachea",-0.000126638811813875,"Breast Cancer"
"CD4 positive alpha beta memory T cell_Skin",-0.000130419031596489,"Breast Cancer"
"CD4 positive alpha beta memory T cell_Lymph Node",-0.000169571648698906,"Breast Cancer"
"duct epithelial cell_Salivary Gland",-0.000177618681350154,"Breast Cancer"
"keratinocyte_Tongue",-0.000197882723492032,"Breast Cancer"
"vascular associated smooth muscle cell_Thymus",-0.000212979788376914,"Breast Cancer"
"enterocyte_Small Intestine",-0.000223190237896463,"Breast Cancer"
"large intestine goblet cell_Large Intestine",-0.000257789814763528,"Breast Cancer"
"fibroblast_Large Intestine",-0.00026887686420936,"Breast Cancer"
"type B pancreatic cell_Pancreas",-0.000269068475696743,"Breast Cancer"
"duodenum glandular cell_Small Intestine",-0.00026950898830206,"Breast Cancer"
"B cell_Vasculature",-0.000306913057025229,"Breast Cancer"
"mast cell_Large Intestine",-0.00031555000678878,"Breast Cancer"
"cardiac muscle cell_Heart",-0.000321332427215472,"Breast Cancer"
"CD8 positive alpha beta T cell_Eye",-0.000356321734363823,"Breast Cancer"
